transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000000458,CUST00114693,12-06-2022,01:17:00,1,1,1,Germany,Berlin,Grocery,Credit Card,Desktop,49,673,12.2,12167.5,23.61,151,25,6.1,1.3,0,0,0,0,None
TXN0000000459,CUST00087236,14-10-2022,13:45:00,13,0,0,India,Mexico City,Crypto Exchange,Credit Card,Mobile,36,572,13.8,13203,34.38,151,20,38.9,7.1,0,1,1,0,None
TXN0000000460,CUST00185094,16-07-2020,13:23:00,13,0,0,Australia,Osaka,Education,Debit Card,Mobile,60,736,9.8,1408.02,64.28,149,17,54.4,53.97,1,0,0,0,None
TXN0000000461,CUST00197485,28-01-2023,20:07:00,20,1,0,Brazil,Sydney,Healthcare,Debit Card,Tablet,60,548,0.8,39602.35,34.76,163,25,4.3,10.99,0,0,0,0,None
TXN0000000462,CUST00189408,27-05-2021,19:59:00,19,0,0,Australia,Delhi,Jewelry,Debit Card,Desktop,48,690,4.7,9716.41,119.3,149,17,1.2,8.22,0,0,0,0,None
TXN0000000463,CUST00187252,24-08-2022,19:03:00,19,0,0,USA,Toronto,Online Shopping,Mobile Payment,Mobile,40,557,5.5,21697.39,54.2,146,18,19.9,2.62,0,0,1,1,Phishing
TXN0000000464,CUST00163166,03-10-2023,05:12:00,5,0,1,France,Munich,Crypto Exchange,Credit Card,Mobile,48,666,5.2,9562.3,125.94,134,12,5.4,12.08,0,0,0,0,None
TXN0000000465,CUST00170807,13-04-2023,14:50:00,14,0,0,UK,Paris,Clothing,Debit Card,Mobile,38,645,1.1,3626.9,13.59,160,15,4.5,4.4,0,0,0,0,None
TXN0000000466,CUST00073524,08-07-2023,09:22:00,9,1,0,Australia,Berlin,Utilities,Debit Card,Mobile,75,576,0.9,54287.63,56.72,138,25,5.6,37.28,0,0,0,0,None
TXN0000000467,CUST00094477,02-05-2024,18:38:00,18,0,0,India,Lyon,ATM Withdrawal,Credit Card,Mobile,64,641,2.5,4950,298.09,171,22,25.8,36.96,0,2,0,0,None
TXN0000000468,CUST00017020,09-11-2020,04:26:00,4,0,1,Japan,Vancouver,Utilities,Mobile Payment,Desktop,36,661,3.2,8984.66,126.64,135,23,11.8,7.38,0,0,0,0,None
TXN0000000469,CUST00083614,18-07-2023,16:11:00,16,0,0,USA,São Paulo,Utilities,Debit Card,Mobile,44,652,0.7,18530.75,28.25,176,12,14.3,0.07,0,0,1,0,None
TXN0000000470,CUST00086673,11-04-2020,07:58:00,7,1,0,Canada,Los Angeles,Entertainment,Debit Card,Desktop,50,629,15.4,25621.8,101.87,137,27,0,13.08,0,1,0,0,None
TXN0000000471,CUST00073848,04-03-2020,14:51:00,14,0,0,Germany,Munich,Entertainment,Credit Card,Mobile,38,617,1,86018.71,257.77,148,19,14.7,4.99,0,0,0,0,None
TXN0000000472,CUST00082751,15-04-2023,19:47:00,19,1,0,USA,New York,Jewelry,Cheque,Mobile,25,615,0.2,22196.68,761.1,178,10,28.9,2.14,0,2,0,1,Phishing
TXN0000000473,CUST00028252,15-02-2021,22:33:00,22,0,1,USA,Mumbai,Fuel,Credit Card,Desktop,38,677,9.1,3196.24,20.78,124,19,63,27.41,0,0,0,0,None
TXN0000000474,CUST00103482,02-04-2023,05:13:00,5,1,1,Australia,Melbourne,Entertainment,Debit Card,Mobile,64,761,4.3,3093.35,63.91,161,30,1.5,3.04,0,0,1,0,None
TXN0000000475,CUST00112567,12-06-2020,19:13:00,19,0,0,USA,Paris,Fuel,Crypto,ATM,21,646,3.1,20004.63,81.31,158,24,13.7,4.19,0,0,1,0,None
TXN0000000476,CUST00025946,06-10-2024,18:02:00,18,1,0,USA,Mumbai,Education,Credit Card,Mobile,43,661,1.1,2462.94,116.79,150,19,14.4,10.37,0,3,0,0,None
TXN0000000477,CUST00090853,27-03-2022,09:33:00,9,1,0,UK,Tokyo,Utilities,Crypto,Mobile,38,831,10.9,9584.24,72.59,141,26,48,8.07,0,0,0,0,None
TXN0000000478,CUST00032218,12-02-2021,00:27:00,0,0,1,Brazil,London,Online Shopping,Bank Transfer,Desktop,18,563,4.4,142086.61,11.99,146,14,7.3,7.37,1,0,0,0,None
TXN0000000479,CUST00008309,18-06-2020,04:48:00,4,0,1,Brazil,Lyon,Clothing,Credit Card,Mobile,46,790,1,11263.15,34.19,151,18,37.7,0.12,0,3,0,0,None
TXN0000000480,CUST00005950,16-02-2024,23:45:00,23,0,1,UK,Melbourne,Travel,Credit Card,Desktop,50,704,8,33950.07,48.44,154,17,29,62.04,0,1,0,0,None
TXN0000000481,CUST00183063,05-02-2021,15:33:00,15,0,0,India,Berlin,Healthcare,Cheque,Desktop,63,751,5,5444.72,29.14,148,23,25.9,5.24,0,0,0,0,None
TXN0000000482,CUST00132223,24-12-2022,04:06:00,4,1,1,USA,London,Utilities,Credit Card,Desktop,31,518,1.5,19441.64,39.25,162,19,4.5,11.55,0,0,0,0,None
TXN0000000483,CUST00100236,23-11-2023,12:09:00,12,0,0,India,Vancouver,Crypto Exchange,Credit Card,Mobile,50,805,3.2,115169.58,38.66,142,20,3,17.71,0,0,0,0,None
TXN0000000484,CUST00074741,18-07-2020,05:01:00,5,1,1,France,Rio,ATM Withdrawal,Credit Card,Desktop,20,592,5.7,6260.9,38.26,139,25,20.2,0.09,0,0,0,0,None
TXN0000000485,CUST00116353,25-04-2021,19:50:00,19,1,0,India,Toronto,Entertainment,Credit Card,Mobile,49,746,10.3,4048.14,31.81,152,21,20.9,40.58,0,0,0,0,None
TXN0000000486,CUST00066618,29-09-2021,21:11:00,21,0,0,Australia,Toronto,Travel,Credit Card,Tablet,69,748,5.1,1681.55,80.82,157,17,20.8,18.72,0,0,0,0,None
TXN0000000487,CUST00016897,12-09-2024,19:36:00,19,0,0,Japan,London,ATM Withdrawal,Bank Transfer,Mobile,36,770,3.5,4368.16,11.12,140,23,32.8,4.5,0,0,0,0,None
TXN0000000488,CUST00130799,15-12-2024,01:22:00,1,1,1,USA,Melbourne,Grocery,Credit Card,Tablet,51,653,3.3,6564.47,39.97,131,27,3.2,9.72,0,0,1,0,None
TXN0000000489,CUST00177248,05-11-2024,05:03:00,5,0,1,Germany,Melbourne,Online Shopping,Credit Card,ATM,30,761,1.1,9958.27,73.73,164,25,57.1,7.3,0,0,0,0,None
TXN0000000490,CUST00138878,15-11-2024,02:14:00,2,0,1,USA,Melbourne,Grocery,Cheque,Mobile,64,695,9.7,2079.55,215.43,145,18,17.3,7.45,1,1,0,0,None
TXN0000000491,CUST00005238,15-01-2024,02:31:00,2,0,1,France,Tokyo,Healthcare,Cheque,Desktop,38,640,3.1,6399.25,58.54,141,22,2.8,5.28,0,0,0,0,None
TXN0000000492,CUST00020057,18-12-2024,08:30:00,8,0,0,Germany,Osaka,Gaming,Mobile Payment,Desktop,31,737,4,95994.89,67.14,148,19,55.5,34.14,1,0,0,0,None
TXN0000000493,CUST00176616,07-05-2022,01:38:00,1,1,1,Canada,Vancouver,Entertainment,Bank Transfer,Mobile,46,690,1.7,3182.43,67.43,164,23,8.3,3.23,0,0,1,0,None
TXN0000000494,CUST00187629,27-03-2022,23:08:00,23,1,1,Canada,New York,ATM Withdrawal,Debit Card,POS Terminal,77,746,5.7,21661.3,39.68,146,21,11.8,11.77,0,0,0,1,Identity Theft
TXN0000000495,CUST00114549,25-08-2021,09:34:00,9,0,0,Germany,Rio,Restaurant,Mobile Payment,Mobile,53,600,0.4,8546.26,44.32,168,25,7.6,11.02,0,0,0,0,None
TXN0000000496,CUST00111489,28-09-2023,10:36:00,10,0,0,USA,Berlin,Travel,Credit Card,POS Terminal,18,577,4,13451.77,121.35,157,16,22.8,8.5,0,1,0,0,None
TXN0000000497,CUST00134416,25-12-2020,11:54:00,11,0,0,Germany,New York,Online Shopping,Debit Card,Mobile,50,747,6.5,46256.94,86.43,146,20,0.3,0.96,0,3,0,0,None
TXN0000000498,CUST00144573,03-07-2023,22:34:00,22,0,1,Japan,London,Fuel,Debit Card,Mobile,18,657,2.2,2499.46,61.44,144,22,27.7,3.27,0,0,1,0,None
TXN0000000499,CUST00184295,17-10-2020,23:59:00,23,1,1,India,Rio,Grocery,Debit Card,Desktop,64,748,8.8,12078.05,33.64,142,22,75.1,0.86,0,1,0,1,Friendly Fraud
TXN0000000500,CUST00029376,01-12-2021,20:11:00,20,0,0,USA,Osaka,Grocery,Credit Card,Tablet,55,653,9.7,14963.3,361.48,171,9,30.9,21.99,0,0,1,0,None
TXN0000000501,CUST00140735,08-09-2020,07:33:00,7,0,0,France,Lyon,Grocery,Credit Card,Tablet,51,620,0.9,660.35,48.57,143,22,86.5,30.29,0,0,0,0,None
TXN0000000502,CUST00016965,26-12-2024,12:21:00,12,0,0,Japan,Toronto,Education,Debit Card,POS Terminal,40,714,7.2,4327.1,23.35,143,28,8,5.67,0,0,0,0,None
TXN0000000503,CUST00113430,23-12-2024,02:00:00,2,0,1,India,Mexico City,Crypto Exchange,Debit Card,Mobile,59,655,0.1,7557.41,27.78,189,16,8.1,0.33,1,1,0,1,Synthetic Identity
TXN0000000504,CUST00190711,09-02-2022,09:45:00,9,0,0,USA,Vancouver,Entertainment,Mobile Payment,Tablet,50,621,17.9,4991.03,44.45,139,17,11.6,19.26,1,0,0,0,None
TXN0000000505,CUST00067216,03-03-2024,20:26:00,20,1,0,UK,Melbourne,Electronics,Credit Card,Mobile,52,644,1.6,1866.69,776.14,156,23,24.8,12.03,0,0,0,0,None
TXN0000000506,CUST00069043,10-03-2024,22:23:00,22,1,1,Germany,Osaka,Fuel,Debit Card,Desktop,42,523,0.1,3603.63,115.55,136,23,17.7,1.78,0,0,0,0,None
TXN0000000507,CUST00144357,13-03-2023,00:32:00,0,0,1,Brazil,Manchester,Healthcare,Credit Card,Mobile,30,584,2.6,27811.43,67.97,171,28,22.8,34.93,0,0,0,0,None
TXN0000000508,CUST00093469,15-04-2021,14:54:00,14,0,0,Australia,Delhi,Utilities,Credit Card,Tablet,40,640,8.9,7633.03,28.83,134,20,24.1,1.47,0,1,0,0,None
TXN0000000509,CUST00192462,01-12-2024,18:46:00,18,1,0,USA,Delhi,Healthcare,Debit Card,Mobile,28,701,8.5,16175.7,27.65,148,20,5.7,11.48,0,0,0,0,None
TXN0000000510,CUST00009436,11-03-2024,07:50:00,7,0,0,France,Manchester,Travel,Credit Card,POS Terminal,75,709,1.9,3631.72,157.5,145,17,1,25.33,0,2,0,0,None
TXN0000000511,CUST00185413,20-11-2022,04:23:00,4,1,1,USA,Lyon,Clothing,Cheque,Mobile,30,716,3.6,23707.57,14.79,158,17,36.7,0.57,0,0,0,0,None
TXN0000000512,CUST00175151,13-01-2023,08:05:00,8,0,0,Mexico,Rio,Online Shopping,Bank Transfer,Mobile,47,771,5.2,6585.13,106.03,161,28,72.3,5.03,0,0,0,0,None
TXN0000000513,CUST00078833,09-01-2022,23:00:00,23,1,1,Brazil,Berlin,Grocery,Credit Card,Mobile,35,691,2.2,790.96,48.41,164,21,5.6,22.41,0,0,0,0,None
TXN0000000514,CUST00051294,01-09-2024,01:44:00,1,1,1,Japan,Osaka,Utilities,Credit Card,POS Terminal,33,675,1,4491.98,21.81,132,26,14.1,8.3,0,0,0,0,None
TXN0000000515,CUST00078782,31-10-2020,21:15:00,21,1,0,India,London,Utilities,Credit Card,POS Terminal,50,702,2.3,21178.1,40.31,163,25,1.2,12.96,0,0,0,0,None
TXN0000000516,CUST00191476,10-07-2020,03:18:00,3,0,1,France,Osaka,Restaurant,Credit Card,Desktop,47,760,0.4,14308.95,433.43,139,20,6.4,8.56,0,0,0,1,Synthetic Identity
TXN0000000517,CUST00160197,11-07-2022,20:31:00,20,0,0,India,Rio,Restaurant,Credit Card,ATM,59,715,1.3,1919.07,63.65,154,22,8.4,8.41,0,1,0,0,None
TXN0000000518,CUST00043920,23-02-2021,05:15:00,5,0,1,USA,Mexico City,Electronics,Debit Card,Mobile,46,603,5.4,7007.31,62.09,136,26,3,7.16,0,1,0,0,None
TXN0000000519,CUST00166320,03-08-2023,11:54:00,11,0,0,France,Guadalajara,Fuel,Credit Card,Desktop,50,768,4.7,1699.37,35.62,132,36,6.5,1.62,0,0,0,0,None
TXN0000000520,CUST00121173,20-05-2022,14:55:00,14,0,0,Canada,London,Crypto Exchange,Credit Card,Mobile,64,623,2.2,30936.29,19.61,156,20,11.4,2.95,0,0,0,0,None
TXN0000000521,CUST00094759,17-04-2024,08:36:00,8,0,0,USA,Berlin,Education,Credit Card,POS Terminal,32,625,15.5,1179.8,29.73,164,25,2.5,16.39,0,0,0,0,None
TXN0000000522,CUST00193825,06-01-2023,02:18:00,2,0,1,Japan,Berlin,Electronics,Credit Card,Desktop,45,619,2,2990.52,481.8,159,20,51.4,3.94,0,0,0,0,None
TXN0000000523,CUST00056574,08-11-2022,21:52:00,21,0,0,Mexico,Lyon,Travel,Credit Card,Tablet,65,683,10.7,61662.89,5374.54,135,16,4.9,11.16,1,2,0,1,Card Cloning
TXN0000000524,CUST00059102,30-04-2020,21:14:00,21,0,0,Mexico,Paris,Restaurant,Debit Card,Desktop,33,630,3.7,2237.99,32.24,157,18,30.8,8.69,0,0,0,0,None
TXN0000000525,CUST00026647,23-02-2021,13:27:00,13,0,0,USA,São Paulo,Education,Mobile Payment,Desktop,46,670,2,6409.23,41.27,156,15,38.1,1.63,1,1,0,0,None
TXN0000000526,CUST00104186,09-10-2020,01:46:00,1,0,1,Mexico,Manchester,Entertainment,Debit Card,Mobile,58,668,1.3,17114.58,58.22,152,20,8.9,9.41,0,0,0,0,None
TXN0000000527,CUST00023050,04-08-2022,03:00:00,3,0,1,UK,Toronto,Crypto Exchange,Bank Transfer,ATM,31,741,1.1,2292.2,289.34,166,27,5.3,11.9,0,0,0,0,None
TXN0000000528,CUST00098117,05-05-2020,23:34:00,23,0,1,France,London,Travel,Cheque,Desktop,71,635,14.7,5109.18,742.89,148,21,6.4,70.85,0,0,0,0,None
TXN0000000529,CUST00097380,18-05-2023,12:58:00,12,0,0,Brazil,Munich,Utilities,Crypto,ATM,53,711,8.6,4487.74,1.27,143,18,67,1.94,1,0,0,0,None
TXN0000000530,CUST00068386,05-08-2020,03:09:00,3,0,1,USA,Paris,Healthcare,Debit Card,POS Terminal,39,585,0.9,13666.79,135.87,146,21,10.1,5.97,0,0,0,0,None
TXN0000000531,CUST00126132,16-07-2021,07:50:00,7,0,0,USA,Berlin,Clothing,Credit Card,Mobile,39,732,2.1,34274.7,263.86,154,17,54.1,2.24,0,5,0,0,None
TXN0000000532,CUST00171231,15-04-2023,19:07:00,19,1,0,India,Tokyo,Education,Bank Transfer,Mobile,33,787,0.3,22989.12,42.97,158,24,12.3,27.93,0,2,0,0,None
TXN0000000533,CUST00196490,17-08-2020,00:54:00,0,0,1,Mexico,Vancouver,Fuel,Credit Card,Tablet,48,548,2.8,1013.35,72.81,135,16,7.5,1.41,1,0,0,0,None
TXN0000000534,CUST00023290,18-06-2022,13:20:00,13,1,0,USA,Berlin,ATM Withdrawal,Credit Card,Mobile,26,662,3.8,25690.3,93.16,158,22,3.7,3.66,1,2,0,1,Friendly Fraud
TXN0000000535,CUST00110227,06-11-2020,11:22:00,11,0,0,France,Rio,Electronics,Mobile Payment,Mobile,41,700,0.9,5107,219.75,155,25,7.5,6.48,1,0,0,0,None
TXN0000000536,CUST00100794,09-02-2024,12:03:00,12,0,0,USA,Berlin,ATM Withdrawal,Mobile Payment,Mobile,53,594,4.3,1042.51,51,139,25,6.9,0.52,0,0,0,0,None
TXN0000000537,CUST00009824,11-07-2022,19:02:00,19,0,0,Germany,Vancouver,Jewelry,Debit Card,Desktop,28,686,3.3,68086.26,755.07,141,21,2.4,38.59,1,0,0,0,None
TXN0000000538,CUST00191233,26-11-2024,20:48:00,20,0,0,UK,Mumbai,Restaurant,Mobile Payment,POS Terminal,26,596,4.5,1044.59,28.81,151,21,24.1,7.34,0,0,0,0,None
TXN0000000539,CUST00041976,31-03-2024,01:16:00,1,1,1,UK,Tokyo,Jewelry,Credit Card,Mobile,29,696,9.2,393358.69,710.35,140,20,41.1,1.99,0,0,0,0,None
TXN0000000540,CUST00009541,10-02-2024,20:39:00,20,1,0,USA,São Paulo,ATM Withdrawal,Bank Transfer,Mobile,47,638,2.1,35766.49,89.8,171,22,19.2,0.24,0,2,0,0,None
TXN0000000541,CUST00016365,10-07-2021,12:37:00,12,1,0,India,Mexico City,Crypto Exchange,Credit Card,Desktop,19,652,16,4174.31,88.41,158,21,10.6,2.96,0,0,0,0,None
TXN0000000542,CUST00135684,03-11-2024,07:03:00,7,1,0,India,Sydney,Gaming,Debit Card,Desktop,35,552,3.5,3616.19,53.14,152,18,2.2,0.25,0,0,0,0,None
TXN0000000543,CUST00027664,20-05-2020,12:30:00,12,0,0,UK,Paris,Crypto Exchange,Bank Transfer,Mobile,33,813,1.5,7566.32,17.07,127,23,68.7,12.54,0,0,0,0,None
TXN0000000544,CUST00051992,24-05-2023,21:53:00,21,0,0,USA,Melbourne,Jewelry,Mobile Payment,Mobile,40,599,3.9,2252.65,116.2,150,21,28.7,2.57,1,0,0,0,None
TXN0000000545,CUST00188752,08-02-2023,09:31:00,9,0,0,UK,Mumbai,Grocery,Bank Transfer,Tablet,39,604,6,8618,45.43,149,16,37.2,37.5,1,0,0,0,None
TXN0000000546,CUST00104183,15-08-2023,08:17:00,8,0,0,USA,London,Entertainment,Credit Card,Mobile,51,501,6,1121.23,199.83,155,19,13.2,0.33,0,0,0,0,None
TXN0000000547,CUST00162050,04-10-2021,08:09:00,8,0,0,India,Mexico City,Crypto Exchange,Credit Card,ATM,35,558,7.2,51760.35,188.7,146,30,4.6,0.23,0,2,0,0,None
TXN0000000548,CUST00094705,23-05-2022,23:18:00,23,0,1,Brazil,Munich,Education,Cheque,POS Terminal,52,799,2.5,1519.38,15.4,157,17,21.6,5.13,1,0,0,0,None
TXN0000000549,CUST00049116,30-01-2023,05:21:00,5,0,1,France,Sydney,Crypto Exchange,Debit Card,Mobile,31,603,1,29568.64,86.75,140,18,2.4,49.31,0,0,0,0,None
TXN0000000550,CUST00091008,20-03-2021,22:34:00,22,1,1,USA,São Paulo,Fuel,Credit Card,POS Terminal,35,741,8.5,5948.96,233.1,142,18,3,19.07,0,0,0,0,None
TXN0000000551,CUST00191963,07-07-2021,16:35:00,16,0,0,France,São Paulo,Crypto Exchange,Debit Card,Mobile,64,755,6.6,11541.47,260.55,162,17,4.4,25.13,0,0,0,0,None
TXN0000000552,CUST00197460,06-04-2021,13:58:00,13,0,0,Canada,Berlin,Education,Credit Card,Tablet,36,779,6.7,29833.45,45.58,135,22,19,4.12,1,0,0,0,None
TXN0000000553,CUST00149144,30-08-2021,23:51:00,23,0,1,Germany,Tokyo,Utilities,Debit Card,Mobile,36,609,5.7,240699.2,32.9,155,24,0.9,15.37,1,2,0,0,None
TXN0000000554,CUST00190348,04-06-2024,04:49:00,4,0,1,USA,Lyon,ATM Withdrawal,Credit Card,Desktop,36,799,3.1,8614.05,18.46,139,22,33.9,7.05,0,0,0,0,None
TXN0000000555,CUST00011939,24-05-2023,14:15:00,14,0,0,USA,Munich,Utilities,Mobile Payment,Tablet,48,624,4,374.28,237.29,164,24,1.3,11.64,0,0,0,0,None
TXN0000000556,CUST00166268,17-07-2020,13:51:00,13,0,0,Canada,Los Angeles,Online Shopping,Debit Card,ATM,41,625,1.4,17027.33,8.68,139,23,27.4,19.53,0,1,0,0,None
TXN0000000557,CUST00091681,19-07-2020,08:19:00,8,1,0,USA,Sydney,Travel,Bank Transfer,Desktop,32,476,0.6,730.94,1490.98,143,26,82.9,17.29,1,0,0,0,None
TXN0000000558,CUST00004001,06-07-2023,18:32:00,18,0,0,France,Los Angeles,Jewelry,Credit Card,Desktop,52,662,1.9,73439.16,794.01,152,14,15,10.98,1,0,0,0,None
TXN0000000559,CUST00101043,25-06-2022,18:25:00,18,1,0,Canada,Osaka,Travel,Bank Transfer,Desktop,39,744,2.1,7777.08,1119.5,129,20,9.6,8.69,0,0,0,0,None
TXN0000000560,CUST00093611,10-10-2021,03:15:00,3,1,1,India,Melbourne,Electronics,Credit Card,Mobile,77,647,1.5,11124.63,1278.7,152,24,22.9,55.62,1,0,0,0,None
TXN0000000561,CUST00103692,01-07-2022,21:30:00,21,0,0,USA,Mumbai,Education,Debit Card,Mobile,55,577,9.6,2101.8,22.12,153,22,8.3,1.73,0,0,0,0,None
TXN0000000562,CUST00038305,26-06-2023,09:50:00,9,0,0,Japan,Osaka,Travel,Debit Card,Tablet,21,670,11.8,20702.34,974.09,157,20,0.8,3.45,0,0,0,0,None
TXN0000000563,CUST00069450,07-09-2021,08:02:00,8,0,0,Brazil,New York,Jewelry,Credit Card,Mobile,53,678,4.3,997.17,120.44,138,25,47.7,19.13,1,0,0,0,None
TXN0000000564,CUST00082987,04-01-2023,13:56:00,13,0,0,Germany,Mexico City,Entertainment,Credit Card,ATM,52,672,3.1,9696.99,22.6,161,20,25.6,33.6,0,0,0,0,None
TXN0000000565,CUST00151837,07-03-2021,16:03:00,16,1,0,Japan,Lyon,ATM Withdrawal,Credit Card,Mobile,46,576,4.2,131089.45,30.74,127,21,2.3,23.26,0,1,0,0,None
TXN0000000566,CUST00108941,27-04-2020,16:18:00,16,0,0,USA,Mumbai,Utilities,Debit Card,Mobile,38,608,1.7,2442.46,82.89,157,22,12.9,0.67,0,0,0,0,None
TXN0000000567,CUST00038495,30-12-2024,19:02:00,19,0,0,Brazil,Berlin,Online Shopping,Debit Card,Desktop,47,605,0.1,12001.2,16.18,157,23,52.5,7.15,0,0,0,0,None
TXN0000000568,CUST00003374,02-09-2020,18:55:00,18,0,0,Canada,Mexico City,Travel,Credit Card,Tablet,38,598,6.4,5183.29,341.61,125,15,5.6,22.78,0,0,0,0,None
TXN0000000569,CUST00143234,26-12-2020,00:17:00,0,1,1,Canada,Osaka,Entertainment,Debit Card,Tablet,38,718,5,7445.48,76.05,157,28,12.3,7.38,0,0,0,1,Card Cloning
TXN0000000570,CUST00097533,26-11-2024,03:50:00,3,0,1,India,Mexico City,Education,Debit Card,Mobile,33,545,1.5,2900.6,7.24,156,26,22.6,10.06,0,0,0,0,None
TXN0000000571,CUST00092659,27-07-2021,06:51:00,6,0,1,USA,Delhi,Electronics,Debit Card,Mobile,49,652,12.2,10025.3,689.14,134,15,2,4.17,0,1,0,0,None
TXN0000000572,CUST00123634,29-12-2022,11:41:00,11,0,0,Brazil,Tokyo,Restaurant,Bank Transfer,Mobile,61,745,1.5,11532.82,87.9,135,16,0.8,36.76,0,2,1,0,None
TXN0000000573,CUST00100387,14-09-2022,03:04:00,3,0,1,UK,Delhi,Electronics,Credit Card,Mobile,25,692,3.2,2129.66,189.55,163,12,36.9,17.21,0,0,0,0,None
TXN0000000574,CUST00027351,04-08-2020,22:02:00,22,0,1,USA,Mumbai,Grocery,Cheque,POS Terminal,46,723,2.1,22525,15.8,143,25,11,13.13,0,0,0,0,None
TXN0000000575,CUST00093009,04-07-2020,21:16:00,21,1,0,USA,Sydney,Online Shopping,Mobile Payment,ATM,49,709,7.5,1210.71,40.24,163,15,2.5,4.05,0,0,0,0,None
TXN0000000576,CUST00094298,12-10-2023,21:13:00,21,0,0,Germany,São Paulo,Jewelry,Credit Card,Mobile,29,740,2.4,9638.75,123.96,150,15,12,0.01,0,0,0,1,Phishing
TXN0000000577,CUST00025352,30-12-2020,14:18:00,14,0,0,USA,Berlin,Utilities,Credit Card,POS Terminal,34,642,2.8,10939.26,37.42,160,29,1.3,7.36,0,0,0,0,None
TXN0000000578,CUST00088669,26-10-2021,19:03:00,19,0,0,India,Toronto,ATM Withdrawal,Mobile Payment,Mobile,30,820,0.8,19277.94,17.94,148,31,5.8,2.47,0,0,0,0,None
TXN0000000579,CUST00114586,05-06-2024,11:16:00,11,0,0,Mexico,Lyon,Healthcare,Crypto,Desktop,51,671,2.4,4822.83,11.83,141,21,8,1.33,0,1,0,0,None
TXN0000000580,CUST00146378,14-08-2021,10:58:00,10,1,0,Germany,Mexico City,Electronics,Debit Card,Mobile,37,483,0.3,25946.36,1590.63,137,13,36.4,3.57,0,0,0,0,None
TXN0000000581,CUST00075354,29-09-2020,06:57:00,6,0,1,India,Mumbai,Restaurant,Bank Transfer,Desktop,34,606,0.4,15563.9,20.27,139,15,2.7,10.09,1,2,0,0,None
TXN0000000582,CUST00065954,20-06-2024,00:14:00,0,0,1,Germany,London,Healthcare,Credit Card,Mobile,46,667,13.9,1744.02,24.19,144,17,5.9,7.24,0,0,0,0,None
TXN0000000583,CUST00057459,26-02-2020,23:10:00,23,0,1,UK,Tokyo,Healthcare,Bank Transfer,Mobile,42,732,5.8,8690.37,291.92,151,15,51.4,39.7,0,1,0,0,None
TXN0000000584,CUST00020359,03-03-2020,11:04:00,11,0,0,Mexico,Mumbai,Entertainment,Debit Card,Tablet,23,706,1.2,7857.08,51.22,120,20,20,10.05,1,0,0,0,None
TXN0000000585,CUST00003268,31-08-2023,11:18:00,11,0,0,India,Guadalajara,Electronics,Credit Card,Desktop,72,689,16.4,11068.71,61.51,148,20,75.5,3.47,0,0,1,0,None
TXN0000000586,CUST00082746,21-03-2023,05:35:00,5,0,1,Mexico,Munich,Education,Credit Card,ATM,62,813,7.6,7874.49,47.81,142,28,6,2.51,0,2,0,0,None
TXN0000000587,CUST00089589,10-09-2023,05:57:00,5,1,1,Australia,Osaka,Fuel,Debit Card,ATM,37,755,7.2,308.66,37.28,166,18,3.2,7.9,0,0,0,0,None
TXN0000000588,CUST00038514,06-07-2021,09:14:00,9,0,0,India,Sydney,Gaming,Bank Transfer,Tablet,18,644,2.6,11343.41,45.92,160,19,2.1,32.97,0,0,1,0,None
TXN0000000589,CUST00157165,26-03-2024,08:33:00,8,0,0,Canada,Osaka,Jewelry,Credit Card,Mobile,49,756,21.1,11094.21,77.52,133,16,8.6,23.01,0,0,0,1,Synthetic Identity
TXN0000000590,CUST00011339,27-04-2020,17:02:00,17,0,0,India,Osaka,Fuel,Debit Card,Desktop,26,710,0.5,50729.21,79.29,159,27,9.3,16.11,1,0,0,0,None
TXN0000000591,CUST00131485,12-08-2024,03:40:00,3,0,1,Brazil,Toronto,Electronics,Bank Transfer,Mobile,27,670,2.1,18075,317.08,141,26,9.1,9.94,1,0,1,0,None
TXN0000000592,CUST00007544,27-02-2023,14:34:00,14,0,0,USA,Munich,Utilities,Credit Card,Mobile,33,828,20.2,121072.22,74.12,152,18,17,1.92,1,0,0,0,None
TXN0000000593,CUST00105892,31-05-2020,22:18:00,22,1,1,Australia,São Paulo,Electronics,Credit Card,ATM,37,604,3.8,4461.1,498.96,163,12,14.4,11.55,0,1,0,0,None
TXN0000000594,CUST00164569,05-02-2020,04:50:00,4,0,1,USA,Delhi,Electronics,Crypto,Mobile,34,536,1.5,881.17,326.27,135,17,8.6,3.36,0,0,0,0,None
TXN0000000595,CUST00060693,10-04-2023,07:59:00,7,0,0,USA,Melbourne,Gaming,Mobile Payment,POS Terminal,18,729,3,1698.94,23.94,157,18,26.7,3.22,1,0,1,0,None
TXN0000000596,CUST00044426,09-02-2022,17:15:00,17,0,0,USA,Munich,Education,Bank Transfer,ATM,45,607,0.4,10981.33,131.23,147,10,25.7,16.66,0,0,0,0,None
TXN0000000597,CUST00038757,28-09-2020,09:23:00,9,0,0,France,New York,Utilities,Debit Card,ATM,43,777,10.9,11642.85,11.95,142,16,12.5,2.89,0,0,0,0,None
